Date,target
2022-02-07 00:00:00-05:00,-0.018423300723969027
2022-02-08 00:00:00-05:00,-0.010733107409469977
2022-02-09 00:00:00-05:00,-0.023910406281318575
2022-02-10 00:00:00-05:00,-0.027285640996931204
2022-02-11 00:00:00-05:00,-0.01414416011230435
2022-02-14 00:00:00-05:00,-0.02152523899978198
2022-02-15 00:00:00-05:00,-0.05413580092015324
2022-02-16 00:00:00-05:00,-0.04097641624847148
2022-02-17 00:00:00-05:00,0.0015785568275306083
2022-02-18 00:00:00-05:00,0.005526954505761683
2022-02-22 00:00:00-05:00,0.0009544528452669621
2022-02-23 00:00:00-05:00,0.03777695545796478
2022-02-24 00:00:00-05:00,0.017301017531964114
2022-02-25 00:00:00-05:00,-0.01274692027992419
2022-02-28 00:00:00-05:00,-0.03939279748189972
2022-03-01 00:00:00-05:00,-0.03193178660811846
2022-03-02 00:00:00-05:00,-0.02393289422030409
2022-03-03 00:00:00-05:00,-0.023478926920201926
2022-03-04 00:00:00-05:00,-0.02799828061994447
2022-03-07 00:00:00-05:00,-0.0057934577588588665
2022-03-08 00:00:00-05:00,0.023831927297355282
2022-03-09 00:00:00-05:00,0.019208480405807027
2022-03-10 00:00:00-05:00,0.03664083585971234
2022-03-11 00:00:00-05:00,0.0614920105160337
2022-03-14 00:00:00-04:00,0.06899414408649784
2022-03-15 00:00:00-04:00,0.05823172662429266
2022-03-16 00:00:00-04:00,0.02194290862167314
2022-03-17 00:00:00-04:00,0.02453027155100229
2022-03-18 00:00:00-04:00,0.01837939652725251
2022-03-21 00:00:00-04:00,0.02592308304566915
2022-03-22 00:00:00-04:00,0.0266020695951088
2022-03-23 00:00:00-04:00,0.033573653004234316
2022-03-24 00:00:00-04:00,0.0025527998260264084
2022-03-25 00:00:00-04:00,0.0005081212625406284
2022-03-28 00:00:00-04:00,0.0019522237977873669
2022-03-29 00:00:00-04:00,-0.022792678579356518
2022-03-30 00:00:00-04:00,-0.026553459229418097
2022-03-31 00:00:00-04:00,-0.006354743659936157
2022-04-01 00:00:00-04:00,-0.011812262379422345
2022-04-04 00:00:00-04:00,-0.03695265841223594
2022-04-05 00:00:00-04:00,-0.028246468667063263
2022-04-06 00:00:00-04:00,-0.0071887271037878175
2022-04-07 00:00:00-04:00,-0.024466741034153028
2022-04-08 00:00:00-04:00,-0.021449164712277646
2022-04-11 00:00:00-04:00,0.011638453768487267
2022-04-12 00:00:00-04:00,0.014647790086071089
2022-04-13 00:00:00-04:00,-0.011842780375837969
2022-04-14 00:00:00-04:00,-0.026839377008670007
2022-04-18 00:00:00-04:00,-0.021599642106126415
2022-04-19 00:00:00-04:00,-0.06502782683370434
2022-04-20 00:00:00-04:00,-0.06170324765320678
2022-04-21 00:00:00-04:00,-0.023398655069812313
2022-04-22 00:00:00-04:00,-0.03295479221762121
2022-04-25 00:00:00-04:00,-0.032741338768969896
2022-04-26 00:00:00-04:00,0.0006728739176389276
2022-04-27 00:00:00-04:00,0.028255322249143955
2022-04-28 00:00:00-04:00,-0.03272482883210803
